Date,Open,High,Low,Close,Adj Close,Volume
2020-09-28,307.299988,307.769989,304.940002,307.769989,307.425201,81400
2020-09-29,307.890015,309.130005,306.989990,307.679993,307.335327,30500
2020-09-30,307.630005,312.260010,307.079987,309.059998,308.713776,57800
2020-10-01,313.000000,314.579987,311.480011,313.940002,313.588318,182300
2020-10-02,306.920013,311.959991,306.029999,306.920013,306.576202,55700
2020-10-05,308.769989,313.309998,308.769989,313.059998,312.709290,49900
2020-10-06,312.850006,315.410004,307.739990,308.959991,308.613861,32900
2020-10-07,311.829987,314.760010,311.489990,314.250000,313.897949,31300
2020-10-08,316.859985,316.859985,315.609985,316.440002,316.085510,24600
2020-10-09,317.950012,321.339996,317.950012,321.130005,320.770264,35300
2020-10-12,326.000000,331.679993,324.369995,329.040009,328.671387,53900
2020-10-13,330.109985,331.489990,328.089996,328.929993,328.561523,32900
2020-10-14,330.109985,330.470001,323.760010,326.160004,325.794617,21300
2020-10-15,320.329987,324.859985,319.820007,324.140015,323.776886,46500
2020-10-16,326.480011,327.890015,322.709991,323.059998,322.698059,23500
2020-10-19,325.299988,326.549988,317.989990,318.730011,318.372955,50700
2020-10-20,319.589996,322.720001,317.790009,319.709991,319.351837,45000
2020-10-21,319.720001,323.130005,318.970001,319.260010,318.902344,31100
2020-10-22,319.929993,320.380005,314.820007,319.089996,318.732513,186700
2020-10-23,319.470001,320.320007,317.200012,320.320007,319.961182,20400
2020-10-26,317.339996,319.359985,309.910004,313.420013,313.068878,40700
2020-10-27,314.920013,316.420013,313.390015,315.579987,315.226440,35600
2020-10-28,309.920013,309.959991,302.579987,302.649994,302.310944,56900
2020-10-29,304.359985,310.730011,304.250000,309.100006,308.753723,44500
2020-10-30,306.119995,306.850006,297.950012,300.769989,300.433044,60300
2020-11-02,303.140015,304.989990,298.149994,300.890015,300.552948,57300
2020-11-03,303.179993,308.190002,301.730011,306.450012,306.106720,27800
2020-11-04,315.480011,322.000000,314.160004,320.320007,319.961182,74600
2020-11-05,328.260010,330.320007,326.510010,329.329987,328.961060,44700
2020-11-06,327.910004,331.109985,324.540009,330.329987,329.959930,27600
2020-11-09,333.700012,336.500000,324.670013,324.670013,324.306274,92100
2020-11-10,321.429993,322.220001,314.790009,318.290009,317.933441,77900
2020-11-11,321.570007,325.670013,321.570007,325.510010,325.145355,31800
2020-11-12,325.649994,326.730011,321.660004,322.500000,322.138733,13100
2020-11-13,325.149994,326.149994,323.079987,325.589996,325.225250,18700
2020-11-16,325.119995,328.500000,324.829987,328.089996,327.722443,24700
2020-11-17,327.459991,328.820007,326.420013,327.470001,327.103149,20700
2020-11-18,326.839996,328.179993,324.790009,324.790009,324.426147,21700
2020-11-19,323.910004,328.029999,322.869995,327.880005,327.512695,25900
2020-11-20,328.250000,328.579987,325.600006,325.600006,325.235260,24100
2020-11-23,327.109985,327.839996,323.459991,326.329987,325.964417,73400
2020-11-24,327.730011,330.540009,326.059998,330.399994,330.029846,19200
2020-11-25,331.959991,332.660004,330.799988,332.320007,331.947723,61600
2020-11-27,334.149994,335.880005,333.910004,334.720001,334.345032,12700
2020-11-30,334.880005,335.470001,331.320007,335.359985,334.984314,24100
2020-12-01,337.589996,340.630005,336.309998,338.850006,338.470398,23600
2020-12-02,337.369995,339.410004,335.299988,339.029999,338.650208,19800
2020-12-03,339.029999,341.250000,337.920013,338.470001,338.090851,21500
2020-12-04,339.359985,341.679993,338.720001,341.489990,341.107452,18700
2020-12-07,341.459991,343.190002,341.459991,342.750000,342.366028,53600
2020-12-08,342.619995,344.059998,340.850006,343.660004,343.274994,30700
2020-12-09,343.190002,344.179993,335.260010,336.679993,336.302826,40600
2020-12-10,334.750000,338.720001,333.350006,337.980011,337.601379,16500
2020-12-11,336.059998,337.329987,334.140015,337.239990,336.862183,14600
2020-12-14,338.440002,341.750000,338.440002,338.839996,338.634125,18200
2020-12-15,341.390015,342.399994,339.250000,342.399994,342.191956,27200
2020-12-16,343.410004,346.019989,342.480011,345.500000,345.290100,15400
2020-12-17,347.779999,348.920013,346.809998,347.799988,347.588684,40500
2020-12-18,349.049988,349.049988,345.470001,347.679993,347.468750,23200
2020-12-21,343.890015,347.190002,341.470001,346.970001,346.759186,28000
2020-12-22,348.000000,349.559998,346.339996,348.899994,348.688019,48800
2020-12-23,349.700012,349.700012,346.220001,346.220001,346.009644,25300
2020-12-24,347.290009,348.350006,346.589996,347.440002,347.228912,49600
2020-12-28,350.309998,351.190002,347.519989,350.149994,349.937256,56600
2020-12-29,352.339996,352.339996,348.450012,349.179993,348.967834,22000
2020-12-30,350.619995,350.619995,348.880005,348.929993,348.717987,36000
